lastmodified	id	title	abstract	speakers_name	location_name	location_id	day	date	start	end	duration	language	experiencelevel	track	type	url	slides_pdflink	slides_pptlink	slides_keylink	slides_slideshare	recordings_youtube	recordings_vimeo	recordings_oggtheora	recordings_mpeg4video	recordings_oggvorbis	recordings_mpeg4audio	recordings_mp3audio
03.05.2013 00:00:00	7131	What Would Harry Do?	Erinnerst du dich, wie neugierig und begeistert du sein konntest, als du 5 Jahre alt warst? Wir nennen das den 'Harry', dieses große Kind, das vielleicht noch immer in dir steckt. What Would Harry Do? ist ein internationales kreatives Netzwerk, verbunden durch Freundschaft und das Ziel 'den Harry' in anderen zu triggern. Aufbauend auf unseren verschiedenen beruflichen und fachlichen Hintergründen - teilen wir die gemeinsame Leidenschaft für kreatives Arbeiten und Innovation (sprich, Altes neu zu denken). Unsere Gruppe arbeitet an verschiedenen Projekten, während wir die Methoden, von denen wir überzeugt sind, gerne mit Interessierten teilen. Wir präsentieren, wer wir sind und wie wir arbeiten. Komm vorbei und entdecke in dieser Stunde mit uns, wieviel kreatives Kind noch in dir steckt. Lass den Harry raus! Und Action. 	Harry Do	newthinking	newthinking	1	06.05.2013 00:00:00	06.05.2013 09:00:00	06.05.2013 09:30:00	30	German	Beginner	business & innovation	Aktion												
03.05.2013 00:00:00	7529	Expand your SEO to the next level	SEO in itself is a limited approach, learn how to max your results with the max coverage approach.	Stav Zilbershtein, Guy Bachar	newthinking	newthinking	1	06.05.2013 00:00:00	06.05.2013 12:00:00	06.05.2013 12:30:00	30	English	Beginner	business & innovation	Vortrag												
03.05.2013 00:00:00	7132	Good Will - Crowd Donations mal Anders	Die GOOD WILL THEORY ist eine philanthropische Plattform, auf der Benutzer verschiedene Projekte initiieren oder durch eine Reihe innovativer wirtschaftlicher Mechanismen innerhalb eines begrenzten Zeitrahmens unterstützen können. Finde bei diesem Impact Economy Workshop heraus, wie Crowd Donations spannend und ohne Karteileichen-Projekte gehen, und lerne die Gründer kennen. Leitung: Dr. Maximilian Martin, Impact Economy Gründer: Kay Männer und Tobias Röderer 	Maximilian Martin	newthinking	newthinking	1	06.05.2013 00:00:00	06.05.2013 13:00:00	06.05.2013 14:00:00	60	German	Beginner	business & innovation	Workshop												
03.05.2013 00:00:00	7133	blognetz.com - Visualisierung der deutschsprachigen Blogger_innen	blognetz.com – Visualisierung der deutschsprachigen Blogger_innen Luca Hammer ist vor Ort, um blognetz.com vorzustellen: Das unsichtbare sichtbar machen. Blognetz.com erstellt interaktive Visualisierungen, durch die erkundet werden kann, wie Blogger_innen untereinander vernetzt sind. Am 21. April als Wochenendprojekt begonnen, haben sich in den ersten zwei Tagen über 2000 Blogger_innen angemeldet. Im Anschluss sind alle Interessierten und Blogger_innen herzlich zu einem Meetup eingeladen. http://twitter.com/blognetz https://www.facebook.com/groups/deblogger/ 	Luca Hammer	newthinking	newthinking	1	06.05.2013 00:00:00	06.05.2013 14:00:00	06.05.2013 15:00:00	60	German	Beginner	media	Diskussion												
03.05.2013 00:00:00	7256	netzpolitik.org	Seit fast zehn Jahren bietet netzpolitik.org einen umfangreichen und tagesaktuellen Überblick rund um die gesellschaftlichen und politischen Debatten und Auswirkungen der Digitalisierung, dazu Hintergrundberichte, Analysen und Einordnung, sowie immer mehr exklusive Geschichten durch eigene Recherche. netzpolitik.org gehört zu den wenigen Blogs im deutschsprachigen Raum, die sowohl von einem breiten Publikum als auch von Politik und Medien aufmerksam verfolgt, gelesen und rezipiert werden. Mehr als 30 Autorinnen und Autoren schreiben auf netzpolitik.org über politische, gesellschaftliche, technische und kulturelle Fragen auf dem Weg in eine digitale Gesellschaft. Dabei geht es um Datenschutz, Urheberrecht, Netzzensur, Open Data / Open Government, Open Source, Digitalkultur, Medienwandel, Onlinejournalismus und viele weitere Themen der digitalen Welt. netzpolitik.org ist ein Engagement für digitale Bürgerrechte und zeigt Wege auf, wie man sich selbst mithilfe des Netzes für digitale Freiheiten und ein offenes Netz einsetzen kann. 	newthinking 	newthinking	newthinking	1	06.05.2013 00:00:00	06.05.2013 15:00:00	06.05.2013 15:30:00	30	German	Beginner	politics & society	Vortrag												
03.05.2013 00:00:00	5514	Community Organizing - lessons from Obama for America 2012	We live in a world where people increasingly look for community, information and opportunities for action online. And yet we know that our most meaningful interactions continue to happen face to face in conversations with people we are in relationship with. Our challenge in politics is to engage people in the new and changing world of digital engagement but still bring those people to offline action. As the former digital organizing director of the Obama Campaign, engaging a large audience through multiple mediums online and moving them to meaningful action was the bread and butter of my life for the last two years. The talk will cover the ladder of engagement, looking at how to use the tools available to us effectively, and how to use these tools in a campaign with any level of resources. Online engagement and integration are key to successfully running a 21st Century campaign.	Betsy Hoover	stage 4	stage 4	1	06.05.2013 00:00:00	06.05.2013 09:15:00	06.05.2013 09:45:00	30	English	Beginner	re:campaign	Vortrag						http://youtube.com/watch?v=nQLdaFBIDwc						
03.05.2013 00:00:00	6019	Political Advocacy and the Internet	Pick up any contemporary analysis of political campaigns, and it is conventional wisdom that the "Internet revolution" has fundamentally changed how politics works. Political media outlets are fragmented. Politicians and ministries are on Facebook. And the marketplace of ideas operates according to a new logic of networked information flows. Yet few public interest NGOs have mastered how to be advocates, much less how to leverage online tools to amplify the effectiveness of their work. That has to change if we are going to use the Internet to create a more open, participatory and responsive government.	Ben Scott	stage 4	stage 4	1	06.05.2013 00:00:00	06.05.2013 10:15:00	06.05.2013 10:45:00	30	English	Beginner	re:campaign	Vortrag						http://youtube.com/watch?v=OJt_quKiMgw						
03.05.2013 00:00:00	1930	403 Forbidden: A Hands on Experience of the Iranian Internet	Maybe you saw Maral Pourkazemi's infographic "The Iranian Internet" at re:publica 12. Well, Small Media's the lucky organisation that snapped her up after she graduated. Now, we've added her data visualisation expertise to our in house research team and we are experimenting with sharing information through participation and exploration. Last year, we held an event in our office called "403 Forbidden", and invited a select audience (we had the Guardian, Fox News, BBC, the Foreign Office and other big wigs there) to experience what using the Iranian internet really feels like. Do you remember how slow a 56kbps internet connection really is? You can forget about watching HD videos when you're watching images load one pixel row at a time. We have a huge collection of URLs that we get our audience to test. It's a competition. Which do you think would be blocked, American Idol's website or the website of the American Nazi Party? How about ilovebacon.com or gaykids.co.uk? You're probably wrong ... But don't you want to find out why?	Bronwen Robertson, Maral Pourkazemi, Mahmood Enayat, Stina Backer	stage 4	stage 4	1	06.05.2013 00:00:00	06.05.2013 11:30:00	06.05.2013 12:30:00	60	English	Beginner	politics & society	Workshop						http://youtube.com/watch?v=IXL95HSe0Yw						
03.05.2013 00:00:00	1697	Silly jokes or game changers? A live international comparison of political memes.	Silly jokes or game changers? A live international comparison of political memes. The last year’s elections around the world, from the US to Egypt, have witnessed the same phenomenon: the political meme. Barack Obama, Mitt Romney, David Cameron, Mark Rutte Mohamed Morsi, Angela Merkel, Hillary Clinton and many others have all been memed. Although the internet is known for crossing borders and the texts from Hillary are world famous, it is interesting to compare these different international memes with each other. Where did political memes have a real impact on the political debate? Who was behind the memes? Did they reach mainstream media? On which platform were they shared? It is time to compare the different to get a better understanding of this phenomenon. What better to place to do this then live at the re:publica conference? Where else do you find a wired, international and politically engaged crowd? The discussion will start with a short introduction on the topic, including examples and an overview of the academic debate on memes. The main part is a live comparison between different political memes. Participants will be asked to introduce examples from their home country and these will be categorized. It is also meme possible to introduce examples through Twitter with the hashtag #politicalmeme13 (or something alike). Memes will be categorizes on different relevant characteristics such as: - platform: youtube, facebook, twitter, twitter etc. - target: opposition or government - creator: political party, known blogger, individual - reach: national or international - impact: did the meme reach mainstream media - impact: did politicians refer to the meme - type of meme: existing or new meme The result of the discussion should a first step towards a clearer perspective on the value of political memes. What are the differences and similarities between the different countries? What does this mean for coming political campaigns? What can campaigners learn from this? This session is interesting for people who are political active and/or interested. Participants will learn about the role of political memes in different countries and can find inspiration for political campaigns.	Stefan Panhuijsen, Jillian York	stage 4	stage 4	1	06.05.2013 00:00:00	06.05.2013 12:45:00	06.05.2013 13:15:00	30	English	Beginner	politics & society	Diskussion						http://youtube.com/watch?v=Nnezb00EsaQ						
03.05.2013 00:00:00	1206	The Revolution of Jokes	Media coverage of the ‘Arab Spring’ often credited social media for inciting the uprisings and helping topple regimes. While many skeptics argued the claim, technological tools undoubtedly played significant roles not only in spreading information at an uncontrollable speed, but also in providing the Arab youth with a voice they never had. Social networking, however, is not new to the region. Middle Eastern youth have been using the Internet, and Facebook in particular, as a publishing platform for news and information far before the uprising started. Groups like the April 6th Youth Movement and the “We Are All Khaled Said” Facebook group gained mass media attention for cultivating a new wave of Egyptian activists. They, however, emerged from an already established movement of activists and bloggers who had been active online since 2006. What changed was the sudden absence of fear; years of government threats, detainment and torture became insignificant as the anti-government sentiment expressed by a select few grew enormously over night. The political realm suddenly became personal as more youth, confronted by a bleak future, were pushed to express their anger and instigate change. In a region where state-controlled perspectives have dominated media airwaves, a more intimate voice surfaced on a much larger scale than ever before. Interestingly, in the midst of uprising and widespread fear, Egyptians were not only using social media to mobilize an opposition but also for spreading images that dubbed it the ‘revolution of jokes’. Their online activity supplemented the daily protests, with some online jokes eventually finding their way into signage and chants at Tahrir Square and back online again. People found it within themselves to express humor publicly in a time of crisis, revealing a lot about how the Egyptian people have coped with decades of repression. These initial days of the revolution set the tone for how Egyptians have been expressing themselves and dealing with the political uncertainty that has ensued since. Humorous renditions opened way to a visual culture of political mockery that was almost non-existent under the Mubarak regime. In an interview with CNN’s Christiane Amanpour, Bassem Youssef (Egypt’s Jon Stewart) says: “Basically, we are the drama queen of the world with everything happening. We are kind of the international political soap opera. So it’s a great time, and era, to have a political satire, to comment on everything that’s happening.” Indeed, Egyptian humor has existed before any revolution began, but it has now been unleashed through alternative platforms that put it front and center. The jokes, of course, have since changed due to the transfer of power but luckily, for now, the jokers have not been silenced. Egyptian memes are very telling of the reality Egyptians are living while also functioning as a collective coping mechanism. Surely humor during times of crisis is not unique to Egypt. What is unique, however, is the extent to which digital tools and social media platforms have become integral to the culture and language of Egypt’s changing identity. What, if anything, do these memes tell us about contemporary Egyptian culture? What do they tell us about the current Egyptian psyche, particularly in relation to other historical periods in Egypt? What can memes predict about Egypt’s uncertain future? 	Heba Amin	stage 4	stage 4	1	06.05.2013 00:00:00	06.05.2013 13:15:00	06.05.2013 13:45:00	30	English	Fortgeschrittene	politics & society	Vortrag						http://youtube.com/watch?v=lJrL-rrGg1g						
03.05.2013 00:00:00	1552	The story of Baladna FM: How a Syrian online radio station is broadcasting against the regime and has to deal with hacker attacks by the Syrian Electronic Army	In two ways Baladna FM (www.baladna.fm) is a symbol for how the society is dealing with this war and what problems the people have to cope with. On the one hand the online radio station, which was founded in September 2012 in Amman and distributes the programs via Soundcloud, Youtube and Voscast, is telling the stories of people who are trying to get along in every day life. The 100 complimentary freelancers, who are based in Syria, but also in cities from Amman to Amsterdam, want to spend courage and power for holding out to the people in Syria. On the other hand the website has to cope with ongoing hacker attacks. Around 20 000 Russian hackers, who at least sympathize with the regime, are trying to destroy everything on the web what critizies the regime and supports the revolutionaries. The hackers call themselves the Syrian Electronic Army (for more information:http://mashable.com/2012/08/10/syrian-electronic-army/). Baladna FM is running from a special secured server, the content is mirrored in real time so that it can be restored immediately. Up to now the fight against the attacks was successfull. The founder of the radio station ist Monis Bukhari, 35 years of age. He´s living in Amman since he had to leave Damaskus in July 2011, because the regime suspected him to spy for foreign countries. The reason for that: He worked as a freelancer besides others for the Los Angeles Times. His jobs up to this point: photographer, filmmaker, journalist, artist. He was running his own agency for design, photography and cartoons called DarDolphin. He worked for magazines in America and France und sold his pictures to international architecture offices. He had to deal with the hackers also in these times. After his escape, where he only could take the stuff he could carry with him, the hackers ruined all of his websites for the first time. One of his providers asked him to leave after the hackers destroyed a whole unit he had one of his websites on. With Baladna he is affronting the SEA again. He understands his work as contribution for his country which he loves and would return to rather today than tomorrow. In our session we will talk about his work, its background and the fight against the SEA. First of all Monis is an activist who is also organized within the Syrian Charter Organisation which he also founded. But he is also on of the representatives of a new journalism which creates its new, origin channels. Many older journalists in Syria are in opposition to this. They are very sceptic about this emancipation from the traditional structures as well as journalists for example in Germany. For many Syrian journalists one can also call him- or herself as a journalist, when he or she is working for a newspaper or a TV channel after a proper journalism training. We will talk about the barriers Monis is confronted with every day and about the hacker attacks. And we will talk about how he organizes the work with Syrians who are suffering for more than two years from a brutal war and have often no access to electricity and the web. Deutsche Version: Baladna FM (www.baladna.fm) ist auf zweierlei Weise ein Symbol dafür, wie die Zivilgesellschaft den Syrien-Krieg begleitet und mit welchen Problemen sie dabei zu kämpfen hat. Auf der einen Seite erzählt der Sender, der im September 2012 in Amman gegründet wurde und seine Programme via Soundcloud, Youtube und Voscast vertreibt, die Geschichten von Menschen, die in Syrien versuchen, ihren Alltag zu meistern. Die knapp 100 ehrenamtlichen Programmmitarbeiter, die in Syrien selbst leben, aber auch in Städten von Amman bis Amsterdam, wollen damit ihren Landsleuten Mut und Kraft zum Durchhalten spenden. Auf der anderen Seite muss sich die Website ständiger Hackerangriffe erwehren. Rund 20 000 russische Hacker, die mit dem Assad-Regime mindestens sympathisieren, versuchen, im Netz alles lahmzulegen, was Kritik am Regime übt und die Sache der Revolutionäre unterstützt. Die Hacker nennen sich selbst die Syrian Electronic Army (siehe z.B. hier: http://mashable.com/2012/08/10/syrian-electronic-army/). Baladna FM liegt deshalb auf einem besonders gesicherten Server, die Inhalte werden in Echtzeit gespiegelt, so dass sie jederzeit wiederhergestellt werden können. Bislang konnte sich die Seite so aller Hackerangriffe erwehren. Der Gründer des Senders ist Monis Bukhari, 35. Er lebt in Amman, seit er im Juli 2011 Damaskus fluchtartig hatte verlassen müssen, weil das Regime ihn im Verdacht hatte, für das Ausland zu spionieren. Der Grund: Er schrieb als freier Journalist unter anderem für die Los Angeles Times. Seine Jobs bis dahin: Fotograf, Filmemacher, Journalist, Künstler. Er betrieb seine eigene Design-, Fotografie- und Cartoon-Agentur DarDolphin, schrieb für Magazine in Amerika und Frankreich und verkaufte Bilder an internationale Architekturbüros. Mit den Hackern hatte er bereits vor Baladna FM Bekanntschaft gemacht. Nach seiner Flucht, bei der er nur mitnahm, was er mit sich tragen konnte, zerschossen die Hacker zum ersten Mal all seine Seiten. Einer seiner alter Provider bat ihn daraufhin, sich einen neuen zu suchen: Die Hacker hatten die komplette Unit zerstört, auf der eine seiner Seite gelegen hatte. Mit Baladna FM bietet er ihnen nun erneut die Stirn. Er versteht die Arbeit in Amman als seinen Beitrag für sein Heimatland, in das er lieber heute als morgen zurückkehren würde. In unserer Session werden wir über die Arbeit von Monis, ihre Hintergründe und den Kampf gegen die Syrian Electronic Army sprechen. Monis ist in erster Linie Aktivist, der sich zudem in der "Syrian Charter Organisation" (www.syriancharter.org) organisiert, die er selbst mitgegründet hat. Er ist aber auch Vertreter eines neuen Journalismus, der sich seine Kanäle selber schafft. Damit stößt er bei vielen älteren syrischen Journalisten auf erheblichen Widerstand. Die stehen der Emanzipation des Journalismus von den klassischen Strukturen genauso skeptisch gegenüber wie viele ihrer Kollegen etwa in Deutschland. Für viele Journalisten in Syrien ist nur Journalist, wer für eine Zeitung oder einen TV-Sender arbeitet und eine klassische Ausbildung hat. Wir sprechen über die Hürden, mit denen er Tag für Tag konfrontiert ist, sowie über die Hackerangriffe. Und wir reden darüber, wie er die Arbeit mit Syrern organisiert, die seit zwei Jahren unter dem Eindruck eines brutalen Krieges stehen und oft keinen Zugang zu Strom, geschweige denn zum Internet haben.	Kai Schächtele, Monis Bukhari	stage 4	stage 4	1	06.05.2013 00:00:00	06.05.2013 14:00:00	06.05.2013 15:00:00	60	English	Beginner	politics & society	Diskussion						http://youtube.com/watch?v=8P0GVMA7dfs						
